ags,election_year,turnout,cdu_csu,spd,gruene,fdp,linke_pds,afd,bsw,winner_party,winner_voteshare,election_type,round,number_voters,eligible_voters
09186000,1946,,,,,,,,,CSU,,Landratswahl,hauptwahl,,45
09186000,1948,1,,,,,,,,BP,0.4667,Landratswahl,hauptwahl,45,45
09186000,1948,1,0.5333,,,,,,,CSU,0.5333,Landratswahl,stichwahl,45,45
09186000,1952,0.869,0.348,,,,,,,CSU,0.348,Landratswahl,hauptwahl,29653,34122
09186000,1952,1,0.75,,,,,,,CSU,0.75,Landratswahl,stichwahl,45,45
09186000,1958,0.7678,0.527,,,,,,,CSU,0.527,Landratswahl,hauptwahl,25055,32633
09186000,1964,0.6391,0.9919,,,,,,,CSU,0.9919,Landratswahl,hauptwahl,22039,34486
09186000,1969,0.6599,0.6949,,,,,,,CSU,0.6949,Landratswahl,hauptwahl,23554,35695
09186000,1972,0.7786,0.7051,,,,,,,CSU,0.7051,Landratswahl,hauptwahl,41228,52949
09186000,1978,0.8346,0.7787,,,,,,,CSU,0.7787,Landratswahl,hauptwahl,47878,57363
09186000,1984,0.7931,0.7066,,,,,,,CSU,0.7066,Landratswahl,hauptwahl,50645,63854
09186000,1990,0.7852,0.6921,,,,,,,CSU,0.6921,Landratswahl,hauptwahl,55010,70056
09186000,1996,0.718,0.6525,,,,,,,CSU,0.6525,Landratswahl,hauptwahl,54931,76506
09186000,2002,0.6807,0.654,,,,,,,CSU/F.D.P.,0.654,Landratswahl,hauptwahl,57257,84111
09186000,2008,0.6499,0.487,,,,,,,CSU,0.487,Landratswahl,hauptwahl,58017,89268
09186000,2008,0.5657,,,,,,,,Freie Wähler e.V.,0.5273,Landratswahl,stichwahl,50422,89127
09186000,2011,0.3424,0.4215,,,,,,,CSU,0.4215,Landratswahl,hauptwahl,31345,91541
09186000,2011,0.3116,0.5211,,,,,,,CSU,0.5211,Landratswahl,stichwahl,28500,91465
09186000,2017,0.3373,0.746,,,,,,,CSU,0.746,Landratswahl,hauptwahl,33452,99187
09186000,2020,0.6255,0.3188,,,,,,,CSU,0.3188,Landratswahl,hauptwahl,63028,100769
09186000,2020,0.6021,,,,,,,,FREIE WÄHLER/Freie Wähler KV Pfaffenhofen a.d.Ilm e.V.,0.515,Landratswahl,stichwahl,60619,100671
09186000,2026,0.6594,,,,,,,,FREIE WÄHLER/Freie Wähler Kreisverband Pfaffenhofen a.d.Ilm e.V.,0.3402,Landratswahl,hauptwahl,67510,102375
09186000,2026,0.5247,,,,,,,,FREIE WÄHLER/Freie Wähler Kreisverband Pfaffenhofen a.d.Ilm e.V.,0.5371,Landratswahl,stichwahl,53605,102168
09187000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09187000,1948,,,,,,,,,BP,0.5581,Landratswahl,hauptwahl,,45
09187000,1952,0.8556,,,,,,,,BP,0.7454,Landratswahl,hauptwahl,45094,52706
09187000,1958,0.4894,,,,,,,,Überp. Wgem.,0.9865,Landratswahl,hauptwahl,25505,52120
09187000,1964,0.4706,,,,,,,,Überp. Wgem.,0.9902,Landratswahl,hauptwahl,26824,56996
09187000,1970,0.6495,0.6642,,,,,,,CSU,0.6642,Landratswahl,hauptwahl,38316,58989
09187000,1972,0.7657,0.6654,,,,,,,CSU,0.6654,Landratswahl,hauptwahl,88589,115692
09187000,1978,0.8275,0.6924,,,,,,,CSU,0.6924,Landratswahl,hauptwahl,97166,117428
09187000,1984,0.7594,0.6506,,,,,,,CSU,0.6506,Landratswahl,hauptwahl,102992,135623
09187000,1990,0.7578,0.6599,,,,,,,CSU,0.6599,Landratswahl,hauptwahl,113474,149734
09187000,1996,0.6752,0.6872,,,,,,,CSU,0.6872,Landratswahl,hauptwahl,109673,162431
09187000,2002,0.6375,0.7201,,,,,,,CSU,0.7201,Landratswahl,hauptwahl,113444,177945
09187000,2008,0.6214,0.5657,,,,,,,CSU,0.5657,Landratswahl,hauptwahl,117600,189244
09187000,2014,0.5629,0.4938,,,,,,,CSU,0.4938,Landratswahl,hauptwahl,112995,200741
09187000,2014,0.3264,0.5892,,,,,,,CSU,0.5892,Landratswahl,stichwahl,65488,200644
09187000,2020,0.6153,0.4114,,,,,,,CSU,0.4114,Landratswahl,hauptwahl,128452,208773
09187000,2020,0.5917,0.6883,,,,,,,CSU,0.6883,Landratswahl,stichwahl,123653,208963
09187000,2026,0.6497,0.4514,,,,,,,CSU,0.4514,Landratswahl,hauptwahl,137132,211058
09187000,2026,0.44,0.5337,,,,,,,CSU,0.5337,Landratswahl,stichwahl,92708,210717
09188000,1946,1,,,,,,,,kein Wahlvorschlag,1,Landratswahl,hauptwahl,45,45
09188000,1948,1,,,,,,,,BP,0.5556,Landratswahl,hauptwahl,45,45
09188000,1952,0.7985,0.7158,,,,,,,CSU/BP/F.D.P./BHE,0.7158,Landratswahl,hauptwahl,33694,42198
09188000,1958,0.453,0.9902,,,,,,,CSU/SPD/BP/GB/F.D.P.,0.9902,Landratswahl,hauptwahl,20407,45049
09188000,1964,0.4106,0.9835,,,,,,,CSU/SPD/F.D.P./GDP/DG,0.9835,Landratswahl,hauptwahl,20920,50951
09188000,1969,0.6457,,,,,,,,Part.fr./SPD/F.D.P.,0.536,Landratswahl,hauptwahl,34347,53193
09188000,1972,0.7725,,,,,,,,F.D.P./Part.fr./SPD/CSU/BP,0.9655,Landratswahl,hauptwahl,48777,63143
09188000,1978,0.7859,,,,,,,,F.D.P./Part.fr./Part.fr. Wählersch.,0.9208,Landratswahl,hauptwahl,55793,70988
09188000,1984,0.7645,,,,,,,,F.D.P./Part.fr./Part.fr. Wählersch.,0.4383,Landratswahl,hauptwahl,60524,79172
09188000,1984,0.5829,,,,,,,,F.D.P./Part.fr./Part.fr. Wählersch.,0.5457,Landratswahl,stichwahl,46147,79166
09188000,1990,0.769,,,,,,,,F.D.P./Part.fr./Part.fr. Wählersch.,0.6208,Landratswahl,hauptwahl,66314,86230
09188000,1996,0.6867,0.4654,,,,,,,CSU,0.4654,Landratswahl,hauptwahl,61015,88854
09188000,1996,0.4809,0.6592,,,,,,,CSU,0.6592,Landratswahl,stichwahl,42698,88791
09188000,2002,0.6383,0.5872,,,,,,,CSU,0.5872,Landratswahl,hauptwahl,60686,95081
09188000,2008,0.632,0.4535,,,,,,,CSU,0.4535,Landratswahl,hauptwahl,62370,98679
09188000,2008,0.4469,0.5803,,,,,,,CSU,0.5803,Landratswahl,stichwahl,44044,98554
09188000,2014,0.5902,0.528,,,,,,,CSU,0.528,Landratswahl,hauptwahl,61153,103621
09188000,2020,0.6248,0.423,,,,,,,CSU,0.423,Landratswahl,hauptwahl,66228,106003
09188000,2020,0.6308,0.6161,,,,,,,CSU,0.6161,Landratswahl,stichwahl,66763,105839
09188000,2026,0.6626,0.5913,,,,,,,CSU,0.5913,Landratswahl,hauptwahl,70492,106385
09189000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09189000,1946,0.9778,,,,,,,,,0.75,Landratswahl,hauptwahl,44,45
09189000,1946,0.9556,0.6977,,,,,,,CSU,0.6977,Landratswahl,hauptwahl,43,45
09189000,1947,0.9111,1,,,,,,,CSU/SPD,1,Landratswahl,hauptwahl,41,45
09189000,1948,1,0.973,,,,,,,CSU,0.973,Landratswahl,hauptwahl,45,45
09189000,1952,0.8407,,0.4447,,,,,,SPD,0.4447,Landratswahl,hauptwahl,43902,52221
09189000,1952,1,0.5227,,,,,,,CSU,0.5227,Landratswahl,stichwahl,45,45
09189000,1953,1,0.5,,,,,,,CSU,0.5,Landratswahl,hauptwahl,45,45
09189000,1958,0.6703,,,,,,,,Wgr.,0.3786,Landratswahl,hauptwahl,35202,52519
09189000,1958,0.6365,,0.527,,,,,,SPD,0.527,Landratswahl,stichwahl,33457,52565
09189000,1964,0.6827,,0.6291,,,,,,SPD,0.6291,Landratswahl,hauptwahl,39550,57933
09189000,1970,0.7086,0.5061,,,,,,,CSU,0.5061,Landratswahl,hauptwahl,43950,62026
09189000,1972,0.8059,0.9412,,,,,,,CSU,0.9412,Landratswahl,hauptwahl,73936,91741
09189000,1978,0.8059,0.9569,,,,,,,CSU,0.9569,Landratswahl,hauptwahl,81405,101010
09189000,1984,0.7782,0.8649,,,,,,,CSU,0.8649,Landratswahl,hauptwahl,85607,110002
09189000,1990,0.8215,0.4653,,,,,,,CSU,0.4653,Landratswahl,hauptwahl,90684,110395
09189000,1990,0.5241,0.6024,,,,,,,CSU,0.6024,Landratswahl,stichwahl,60198,114866
09189000,1996,0.6962,0.6257,,,,,,,CSU,0.6257,Landratswahl,hauptwahl,84880,121912
09189000,2002,0.6598,0.5432,,,,,,,CSU,0.5432,Landratswahl,hauptwahl,85319,129301
09189000,2008,0.623,0.5586,,,,,,,CSU,0.5586,Landratswahl,hauptwahl,83229,133586
09189000,2014,0.5671,0.4121,,,,,,,CSU,0.4121,Landratswahl,hauptwahl,78942,139202
09189000,2014,0.3945,0.5099,,,,,,,CSU,0.5099,Landratswahl,stichwahl,54869,139077
09189000,2020,0.6083,0.6305,,,,,,,CSU/BP/Junge Liste im Landkreis Traunstein e.V.,0.6305,Landratswahl,hauptwahl,87385,143654
09189000,2025,0.4034,,,,,,,,Christlich-Soziale Union in Bayern e.V.,0.329,Landratswahl,hauptwahl,60769,150635
09189000,2025,0.313,,,,,,,,FREIE WÄHLER,0.5463,Landratswahl,stichwahl,45348,144859
09190000,1945,,,,,,,,,kein Wahlvorschlag,,Landratswahl,hauptwahl,,
09190000,1946,,,,,,,,,kein Wahlvorschlag,,Landratswahl,hauptwahl,,
09190000,1948,,0.7045,,,,,,,CSU,0.7045,Landratswahl,hauptwahl,,45
09190000,1952,0.8572,0.7433,,,,,,,CSU/BP/F.D.P./BHE,0.7433,Landratswahl,hauptwahl,38052,44389
09190000,1958,0.5655,0.9852,,,,,,,CSU/FDP/BP,0.9852,Landratswahl,hauptwahl,25102,44389
09190000,1962,0.6008,,0.4722,,,,,,SPD/Fr. Wgr.,0.4722,Landratswahl,hauptwahl,28338,47171
09190000,1962,0.5359,,0.6213,,,,,,SPD/Fr. Wgr.,0.6213,Landratswahl,stichwahl,25102,46840
09190000,1968,0.4542,,,,,,,,Fr. Wgr.,0.9908,Landratswahl,hauptwahl,21583,47521
09190000,1972,0.7996,0.544,,,,,,,CSU,0.544,Landratswahl,hauptwahl,54623,68309
09190000,1978,0.8078,0.6034,,,,,,,CSU,0.6034,Landratswahl,hauptwahl,58857,72863
09190000,1984,0.7744,0.6174,,,,,,,CSU,0.6174,Landratswahl,hauptwahl,61204,79037
09190000,1990,0.7665,0.6611,,,,,,,CSU,0.6611,Landratswahl,hauptwahl,64585,84257
09190000,1996,0.7102,0.4732,,,,,,,CSU,0.4732,Landratswahl,hauptwahl,63251,89064
09190000,1996,0.4965,0.5198,,,,,,,CSU,0.5198,Landratswahl,stichwahl,44143,88905
09190000,2002,0.6724,0.7018,,,,,,,CSU,0.7018,Landratswahl,hauptwahl,64503,95932
09190000,2008,0.6668,0.4713,,,,,,,CSU,0.4713,Landratswahl,hauptwahl,66870,100278
09190000,2008,0.4641,,0.5372,,,,,,SPD,0.5372,Landratswahl,stichwahl,46480,100142
09190000,2014,0.6213,0.4047,,,,,,,CSU,0.4047,Landratswahl,hauptwahl,64694,104119
09190000,2014,0.4696,0.6802,,,,,,,CSU,0.6802,Landratswahl,stichwahl,48852,104031
09190000,2020,0.6546,0.4795,,,,,,,CSU,0.4795,Landratswahl,hauptwahl,70369,107499
09190000,2020,0.6755,0.6514,,,,,,,CSU,0.6514,Landratswahl,stichwahl,72558,107419
09190000,2026,0.6884,0.3579,,,,,,,CSU,0.3579,Landratswahl,hauptwahl,74893,108785
09190000,2026,0.5365,0.6535,,,,,,,CSU,0.6535,Landratswahl,stichwahl,58297,108666
09271000,1948,1,0.9773,,,,,,,CSU,0.9773,Landratswahl,hauptwahl,44,44
09271000,1952,0.8438,0.6073,,,,,,,CSU,0.6073,Landratswahl,hauptwahl,29150,34547
09271000,1958,0.6191,0.7025,,,,,,,CSU,0.7025,Landratswahl,hauptwahl,20190,32611
09271000,1963,0.633,0.5684,,,,,,,CSU,0.5684,Landratswahl,hauptwahl,21082,33307
09271000,1969,0.5551,0.7466,,,,,,,CSU,0.7466,Landratswahl,hauptwahl,19699,35489
09271000,1972,0.7924,,0.5313,,,,,,SPD,0.5313,Landratswahl,hauptwahl,51697,65245
09271000,1978,0.7968,0.76,,,,,,,CSU/FWG,0.76,Landratswahl,hauptwahl,56630,71070
09271000,1984,0.7445,0.7802,,,,,,,CSU/FWG,0.7802,Landratswahl,hauptwahl,56816,76312
09271000,1990,0.7616,0.7642,,,,,,,CSU,0.7642,Landratswahl,hauptwahl,60923,79998
09271000,1996,0.6946,0.6754,,,,,,,CSU/Junge Liste,0.6754,Landratswahl,hauptwahl,58331,83976
09271000,2002,0.6569,0.5916,,,,,,,CSU/Junge Liste,0.5916,Landratswahl,hauptwahl,58295,88746
09271000,2008,0.5918,0.6961,,,,,,,CSU/Junge Liste,0.6961,Landratswahl,hauptwahl,54300,91749
09271000,2014,0.5332,0.7427,,,,,,,CSU,0.7427,Landratswahl,hauptwahl,50122,94003
09271000,2020,0.584,0.6949,,,,,,,CSU,0.6949,Landratswahl,hauptwahl,56361,96501
09271000,2022,0.4082,0.5284,,,,,,,CSU,0.5284,Landratswahl,hauptwahl,39380,96480
09271000,2026,0.6282,0.7308,,,,,,,CSU,0.7308,Landratswahl,hauptwahl,60491,96290
09272000,1972,0.7613,,,,,,,,Freie Wählergem.,0.58,Landratswahl,hauptwahl,39275,51586
09272000,1978,0.8373,,,,,,,,Freie Wählergem.,0.6617,Landratswahl,hauptwahl,43881,52410
09272000,1984,0.7799,,,,,,,,Freie Wählergem.,0.6513,Landratswahl,hauptwahl,44537,57107
09272000,1990,0.803,0.5357,,,,,,,CSU,0.5357,Landratswahl,hauptwahl,47989,59762
09272000,1996,0.7444,0.7181,,,,,,,CSU,0.7181,Landratswahl,hauptwahl,46483,62440
09272000,2002,0.7201,0.3898,,,,,,,CSU/JWU,0.3898,Landratswahl,hauptwahl,46155,64097
09272000,2002,0.5561,,,,,,,,CWG-FW/FW GL,0.5709,Landratswahl,stichwahl,35623,64053
09272000,2008,0.6833,0.4375,,,,,,,CSU/Junge Wähler Union,0.4375,Landratswahl,hauptwahl,44006,64403
09272000,2008,0.5729,0.5943,,,,,,,CSU/Junge Wähler Union,0.5943,Landratswahl,stichwahl,36865,64346
09272000,2014,0.6749,0.568,,,,,,,CSU,0.568,Landratswahl,hauptwahl,43731,64795
09272000,2020,0.6871,0.6921,,,,,,,CSU,0.6921,Landratswahl,hauptwahl,45174,65747
09272000,2026,0.696,0.891,,,,,,,CSU,0.891,Landratswahl,hauptwahl,45561,65465
09273000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09273000,1946,1,0.9778,,,,,,,CSU,0.9778,Landratswahl,hauptwahl,45,45
09273000,1948,1,0.5556,,,,,,,CSU,0.5556,Landratswahl,hauptwahl,45,45
09273000,1952,0.9084,0.588,,,,,,,CSU,0.588,Landratswahl,hauptwahl,29207,32153
09273000,1958,0.8268,,,,,,,,Chr. Wählergem.,0.5002,Landratswahl,hauptwahl,27457,33209
09273000,1964,0.7512,0.7975,,,,,,,CSU,0.7975,Landratswahl,hauptwahl,26210,34892
09273000,1967,0.7824,,0.555,,,,,,SPD,0.555,Landratswahl,hauptwahl,27650,35339
09273000,1972,0.8272,,0.5843,,,,,,SPD,0.5843,Landratswahl,hauptwahl,48567,58711
09273000,1978,0.8486,0.502,,,,,,,CSU,0.502,Landratswahl,hauptwahl,53115,62591
09273000,1984,0.8146,0.6042,,,,,,,CSU,0.6042,Landratswahl,hauptwahl,54774,67238
09273000,1986,0.6083,0.4978,,,,,,,CSU,0.4978,Landratswahl,hauptwahl,41575,68345
09273000,1986,0.5162,0.6589,,,,,,,CSU,0.6589,Landratswahl,stichwahl,35281,68345
09273000,1992,0.5515,,,,,,,,FW/ÖDP,0.3222,Landratswahl,hauptwahl,40270,73021
09273000,1992,0.4748,,,,,,,,FW/ÖDP,0.5814,Landratswahl,stichwahl,34668,73021
09273000,1998,0.6881,,,,,,,,FW,0.5773,Landratswahl,hauptwahl,53932,78373
09273000,2004,0.4382,,,,,,,,FW,0.7941,Landratswahl,hauptwahl,37196,84876
09273000,2010,0.488,,,,,,,,FREIE WÄHLER,0.522,Landratswahl,hauptwahl,42444,86977
09273000,2016,0.4226,0.5131,,,,,,,CSU,0.5131,Landratswahl,hauptwahl,39322,93051
09273000,2020,0.615,0.7092,,,,,,,CSU,0.7092,Landratswahl,hauptwahl,58562,95216
09273000,2026,0.6538,0.3391,,,,,,,CSU,0.3391,Landratswahl,hauptwahl,63001,96362
09273000,2026,0.5272,,,,,,,,FREIE WÄHLER/Freie Wähler Landkreis Kelheim,0.6657,Landratswahl,stichwahl,50737,96235
09274000,1948,1,0.675,,,,,,,CSU,0.675,Landratswahl,hauptwahl,40,40
09274000,1952,0.8645,0.7099,,,,,,,CSU/F.D.P./BP,0.7099,Landratswahl,hauptwahl,21582,24964
09274000,1958,0.6014,0.9876,,,,,,,CSU/SPD,0.9876,Landratswahl,hauptwahl,14429,23994
09274000,1964,0.5507,0.8798,,,,,,,CSU/SPD/BP,0.8798,Landratswahl,hauptwahl,14104,25609
09274000,1970,0.6563,0.7997,,,,,,,CSU,0.7997,Landratswahl,hauptwahl,17741,27030
09274000,1972,0.7959,0.4985,,,,,,,CSU,0.4985,Landratswahl,hauptwahl,54391,68340
09274000,1972,0.7281,0.5556,,,,,,,CSU,0.5556,Landratswahl,stichwahl,49747,68326
09274000,1978,0.8313,0.9687,,,,,,,CSU,0.9687,Landratswahl,hauptwahl,62759,75496
09274000,1984,0.7843,0.7859,,,,,,,CSU/Junge Union,0.7859,Landratswahl,hauptwahl,65896,84022
09274000,1985,0.5616,0.5501,,,,,,,CSU,0.5501,Landratswahl,hauptwahl,47997,85458
09274000,1991,0.4516,0.6615,,,,,,,CSU,0.6615,Landratswahl,hauptwahl,41855,92686
09274000,1996,0.725,0.7082,,,,,,,CSU,0.7082,Landratswahl,hauptwahl,71752,98975
09274000,2002,0.6733,0.548,,,,,,,CSU,0.548,Landratswahl,hauptwahl,73128,108617
09274000,2008,0.6565,0.5099,,,,,,,CSU,0.5099,Landratswahl,hauptwahl,75322,114731
09274000,2014,0.6091,,,,,,,,FREIE WÄHLER,0.5214,Landratswahl,hauptwahl,73500,120662
09274000,2020,0.6268,,,,,,,,FREIE WÄHLER/Kreisverband Freie Wähler Landkreis Landshut e.V.,0.7304,Landratswahl,hauptwahl,79685,127132
09274000,2026,0.658,,,,,,,,FREIE WÄHLER,0.4311,Landratswahl,hauptwahl,85376,129744
09274000,2026,0.5049,,,,,,,,FREIE WÄHLER,0.5583,Landratswahl,stichwahl,64530,127815
09275000,1946,,,,,,,,,CSU,,Landratswahl,hauptwahl,,
09275000,1946,,,,,,,,,CSU,,Landratswahl,hauptwahl,,
09275000,1946,,,,,,,,,CSU,,Landratswahl,hauptwahl,,
09275000,1948,1,1,,,,,,,CSU,1,Landratswahl,hauptwahl,45,45
09275000,1952,0.8551,0.6273,,,,,,,CSU,0.6273,Landratswahl,hauptwahl,32097,37538
09275000,1958,0.7137,0.5816,,,,,,,CSU,0.5816,Landratswahl,hauptwahl,26062,36516
09275000,1964,0.7491,,0.5268,,,,,,SPD,0.5268,Landratswahl,hauptwahl,29455,39318
09275000,1970,0.831,0.5025,,,,,,,CSU,0.5025,Landratswahl,hauptwahl,34001,40915
09275000,1972,0.7809,0.9672,,,,,,,CSU,0.9672,Landratswahl,hauptwahl,78900,101040
09275000,1978,0.8227,0.8113,,,,,,,CSU,0.8113,Landratswahl,hauptwahl,89942,109326
09275000,1984,0.7776,0.89,,,,,,,CSU/ÜW,0.89,Landratswahl,hauptwahl,92860,119418
09275000,1990,0.7668,0.4918,,,,,,,CSU/Bürgerunion,0.4918,Landratswahl,hauptwahl,97760,127490
09275000,1990,0.57,0.5678,,,,,,,CSU/Bürgerunion,0.5678,Landratswahl,stichwahl,72838,127790
09275000,1996,0.7079,0.6178,,,,,,,CSU/Bürgerunion,0.6178,Landratswahl,hauptwahl,96918,136910
09275000,2002,0.6618,0.538,,,,,,,CSU/Bürgerunion,0.538,Landratswahl,hauptwahl,96297,145515
09275000,2008,0.6188,0.6669,,,,,,,CSU/Bürgerunion,0.6669,Landratswahl,hauptwahl,92977,150249
09275000,2014,0.5778,0.7123,,,,,,,CSU/Bürgerunion im Lkr.,0.7123,Landratswahl,hauptwahl,89078,154168
09275000,2020,0.6102,0.5621,,,,,,,CSU/Bürgerunion im Landkreis Passau,0.5621,Landratswahl,hauptwahl,97297,159441
09275000,2026,0.6558,0.5857,,,,,,,CSU/Bürgerunion im Landkreis Passau,0.5857,Landratswahl,hauptwahl,105114,160293
09276000,1946,,,,,,,,,CSU,,Landratswahl,hauptwahl,,
09276000,1948,1,,0.4889,,,,,,SPD,0.4889,Landratswahl,hauptwahl,45,45
09276000,1948,1,,0.5682,,,,,,SPD,0.5682,Landratswahl,stichwahl,45,45
09276000,1952,0.839,,0.8206,,,,,,SPD/Heimatvertr. u. Entrechtete,0.8206,Landratswahl,hauptwahl,23571,28093
09276000,1958,0.727,,0.6368,,,,,,SPD,0.6368,Landratswahl,hauptwahl,19791,27223
09276000,1960,0.403,0.9914,,,,,,,CSU,0.9914,Landratswahl,hauptwahl,11202,27795
09276000,1966,0.5791,0.6722,,,,,,,CSU,0.6722,Landratswahl,hauptwahl,16545,28569
09276000,1972,0.7348,0.5853,,,,,,,CSU,0.5853,Landratswahl,hauptwahl,40144,54634
09276000,1978,0.7841,0.6483,,,,,,,CSU,0.6483,Landratswahl,hauptwahl,43645,55660
09276000,1984,0.7311,0.7287,,,,,,,CSU,0.7287,Landratswahl,hauptwahl,43128,58994
09276000,1990,0.7726,0.7191,,,,,,,CSU,0.7191,Landratswahl,hauptwahl,46909,60716
09276000,1994,0.6513,0.5562,,,,,,,CSU,0.5562,Landratswahl,hauptwahl,40559,62277
09276000,2000,0.3197,0.7262,,,,,,,CSU,0.7262,Landratswahl,hauptwahl,20219,63246
09276000,2002,0.681,0.9415,,,,,,,CSU,0.9415,Landratswahl,hauptwahl,43632,64072
09276000,2008,0.6462,0.852,,,,,,,CSU,0.852,Landratswahl,hauptwahl,41406,64076
09276000,2011,0.6114,,0.4266,,,,,,SPD,0.4266,Landratswahl,hauptwahl,38999,63789
09276000,2011,0.5931,,0.5732,,,,,,SPD,0.5732,Landratswahl,stichwahl,37808,63742
09276000,2023,0.6784,,,,,,,,Christlich-Soziale-Union,0.6041,Landratswahl,hauptwahl,43322,63856
09277000,1972,0.7621,0.5156,,,,,,,CSU,0.5156,Landratswahl,hauptwahl,54059,70931
09277000,1978,0.8298,0.6761,,,,,,,CSU,0.6761,Landratswahl,hauptwahl,63166,76125
09277000,1984,0.7958,,,,,,,,Unabh. Wähler,0.4629,Landratswahl,hauptwahl,63879,80269
09277000,1984,0.6378,,,,,,,,Unabh. Wähler,0.663,Landratswahl,stichwahl,50969,79917
09277000,1987,0.6431,,,,,,,,UWG,0.4357,Landratswahl,hauptwahl,52238,81232
09277000,1987,0.6324,,,,,,,,UWG,0.5368,Landratswahl,stichwahl,51366,81222
09277000,1993,0.5876,,,,,,,,UWG,0.4803,Landratswahl,hauptwahl,50074,85222
09277000,1993,0.504,,,,,,,,UWG,0.6603,Landratswahl,stichwahl,42928,85175
09277000,1999,0.2373,,,,,,,,UWG,0.9628,Landratswahl,hauptwahl,21014,88541
09277000,2005,0.7199,,,,,,,,UWG,0.6685,Landratswahl,hauptwahl,67216,93375
09277000,2011,0.4144,0.6028,,,,,,,CSU,0.6028,Landratswahl,hauptwahl,39100,94358
09277000,2014,0.5683,0.941,,,,,,,CSU,0.941,Landratswahl,hauptwahl,54625,96122
09277000,2020,0.5918,0.5338,,,,,,,CSU,0.5338,Landratswahl,hauptwahl,58347,98598
09277000,2026,0.6456,,,,,,,,Freie Wähler Rottal-Inn e.V.,0.3499,Landratswahl,hauptwahl,63805,98836
09277000,2026,0.5294,,,,,,,,Freie Wähler Rottal-Inn e.V.,0.7895,Landratswahl,stichwahl,52259,98714
09278000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09278000,1946,1,1,,,,,,,CSU,1,Landratswahl,hauptwahl,25,25
09278000,1948,1,1,,,,,,,CSU,1,Landratswahl,hauptwahl,35,35
09278000,1952,0.8611,0.7688,,,,,,,CSU,0.7688,Landratswahl,hauptwahl,17588,20426
09278000,1958,0.784,0.5514,,,,,,,CSU,0.5514,Landratswahl,hauptwahl,14439,18417
09278000,1964,0.732,0.7356,,,,,,,CSU/Parteifreie Wählergem.,0.7356,Landratswahl,hauptwahl,13689,18701
09278000,1970,0.7284,0.4897,,,,,,,CSU,0.4897,Landratswahl,hauptwahl,14314,19652
09278000,1970,0.7164,,,,,,,,BSP/SPD/F.D.P.,0.5206,Landratswahl,stichwahl,14084,19660
09278000,1972,0.8371,0.6483,,,,,,,CSU/Chr. Wählerbl.,0.6483,Landratswahl,hauptwahl,44111,52694
09278000,1978,0.861,0.6663,,,,,,,CSU/CWB,0.6663,Landratswahl,hauptwahl,48416,56231
09278000,1984,0.8455,0.7184,,,,,,,CSU,0.7184,Landratswahl,hauptwahl,51280,60649
09278000,1990,0.836,0.6807,,,,,,,CSU,0.6807,Landratswahl,hauptwahl,53194,63628
09278000,1996,0.7917,0.6234,,,,,,,CSU,0.6234,Landratswahl,hauptwahl,53618,67728
09278000,2002,0.7408,0.6819,,,,,,,CSU,0.6819,Landratswahl,hauptwahl,53754,72563
09278000,2008,0.6896,0.7267,,,,,,,CSU,0.7267,Landratswahl,hauptwahl,52123,75585
09278000,2014,0.6601,0.6816,,,,,,,CSU,0.6816,Landratswahl,hauptwahl,52246,79153
09278000,2020,0.6679,0.6592,,,,,,,CSU,0.6592,Landratswahl,hauptwahl,54657,81828
09278000,2026,0.7058,0.4593,,,,,,,CSU,0.4593,Landratswahl,hauptwahl,58731,83216
09278000,2026,0.5857,,,,,,,,FREIE WÄHLER/Freie Wähler Kreisverband Straubing-Bogen,0.5838,Landratswahl,stichwahl,48664,83082
09279000,1972,0.8369,0.5053,,,,,,,CSU,0.5053,Landratswahl,hauptwahl,42948,51316
09279000,1978,0.8268,0.9487,,,,,,,CSU,0.9487,Landratswahl,hauptwahl,44437,53748
09279000,1984,0.8233,0.7455,,,,,,,CSU,0.7455,Landratswahl,hauptwahl,46955,57030
09279000,1990,0.796,0.5454,,,,,,,CSU,0.5454,Landratswahl,hauptwahl,47471,59639
09279000,1991,0.6697,,0.5661,,,,,,SPD,0.5661,Landratswahl,hauptwahl,40733,60824
09279000,1997,0.5791,,0.7556,,,,,,SPD,0.7556,Landratswahl,hauptwahl,38030,65675
09279000,2002,0.6704,,0.9505,,,,,,SPD,0.9505,Landratswahl,hauptwahl,46131,68808
09279000,2008,0.6298,,0.703,,,,,,SPD,0.703,Landratswahl,hauptwahl,44819,71167
09279000,2014,0.5418,,0.9173,,,,,,SPD,0.9173,Landratswahl,hauptwahl,40563,74864
09279000,2020,0.5889,0.6914,,,,,,,"CSU/Liste ""Junge Bürger""",0.6914,Landratswahl,hauptwahl,45699,77607
09279000,2026,0.6238,0.6522,,,,,,,"CSU/Liste """"Junge Bürger""""",0.6522,Landratswahl,hauptwahl,49369,79138
09371000,1948,1,0.9643,,,,,,,CSU,0.9643,Landratswahl,hauptwahl,28,28
09371000,1952,0.9147,0.4039,,,,,,,CSU,0.4039,Landratswahl,hauptwahl,24759,27068
09371000,1952,1,0.6098,,,,,,,CSU,0.6098,Landratswahl,stichwahl,45,45
09371000,1958,0.8396,0.5324,,,,,,,CSU,0.5324,Landratswahl,hauptwahl,22510,26811
