ags,election_year,turnout,cdu_csu,spd,gruene,fdp,linke_pds,afd,bsw,winner_party,winner_voteshare,election_type,round,number_voters,eligible_voters
09571217,1996,0.8162,0.8004,,,,,,,CSU/Bürgerblock,0.8004,Bürgermeisterwahl,hauptwahl,1474,1806
09571217,2002,0.7486,0.9359,,,,,,,CSU/Freie Bürgerliste,0.9359,Bürgermeisterwahl,hauptwahl,1513,2021
09571217,2008,0.7028,,,,,,,,FREIE WÄHLER,0.9173,Bürgermeisterwahl,hauptwahl,1511,2150
09571217,2014,0.7467,0.6429,,,,,,,CSU/Freie Wählergemeinschaft,0.6429,Bürgermeisterwahl,hauptwahl,1695,2270
09571217,2020,0.7011,0.934,,,,,,,CSU/Freie Wählergemeinschaft-Umland,0.934,Bürgermeisterwahl,hauptwahl,1628,2322
09571217,2026,0.7903,,,,,,,,Unabhängige Liste Weihenzell,0.6712,Bürgermeisterwahl,hauptwahl,1843,2332
09571218,1948,0.8848,,,,,,,,parteilos,0.9268,Bürgermeisterwahl,hauptwahl,599,677
09571218,1952,0.9202,,,,,,,,Gemeindeblock,0.9606,Bürgermeisterwahl,hauptwahl,565,614
09571218,1956,0.9156,,,,,,,,Gemeindeblock/Unpolitischer Wahlvorschlag der Heimatvertriebenen,0.9602,Bürgermeisterwahl,hauptwahl,521,569
09571218,1960,0.8717,,,,,,,,Gemeindeblock,0.9231,Bürgermeisterwahl,hauptwahl,469,538
09571218,1966,0.8439,,,,,,,,Gemeindeblock,0.9525,Bürgermeisterwahl,hauptwahl,427,506
09571218,1972,0.7973,,,,,,,,Gemeindeblock,0.9916,Bürgermeisterwahl,hauptwahl,480,602
09571218,1975,0.6915,,,,,,,,Gemeindeblock,0.9799,Bürgermeisterwahl,hauptwahl,408,590
09571218,1978,0.857,,,,,,,,Gemeindeblock,0.9674,Bürgermeisterwahl,hauptwahl,839,979
09571218,1983,0.8224,,,,,,,,Gemeindeblock,0.6375,Bürgermeisterwahl,hauptwahl,824,1002
09571218,1984,0.8333,,,,,,,,Gemeindeblock,0.9499,Bürgermeisterwahl,hauptwahl,835,1002
09571218,1990,0.9071,,,,,,,,Freie Wählergruppe,0.5601,Bürgermeisterwahl,hauptwahl,879,969
09571218,1996,0.893,,,,,,,,Freie Wählergruppe/Freie Wählergemeinschaft,0.7036,Bürgermeisterwahl,hauptwahl,901,1009
09571218,2002,0.8668,,,,,,,,Freie Wählergemeinschaft,0.5323,Bürgermeisterwahl,hauptwahl,911,1051
09571218,2008,0.7716,,,,,,,,Freie Wählergemeinschaft,0.8775,Bürgermeisterwahl,hauptwahl,838,1086
09571218,2014,0.6745,,,,,,,,Freie Wählergemeinschaft,0.7813,Bürgermeisterwahl,hauptwahl,742,1100
09571218,2016,0.4362,,,,,,,,FWW,0.9165,Bürgermeisterwahl,hauptwahl,482,1105
09571218,2020,0.6742,,,,,,,,Freie Wählergemeinschaft Weiltingen,0.9074,Bürgermeisterwahl,hauptwahl,774,1148
09571218,2026,0.7137,,,,,,,,Bündnis Zukunft,0.8091,Bürgermeisterwahl,hauptwahl,805,1128
09571222,1948,0.8355,,,,,,,,parteilos,0.6415,Bürgermeisterwahl,hauptwahl,447,535
09571222,1952,0.7378,,,,,,,,parteilos,0.9494,Bürgermeisterwahl,hauptwahl,377,511
09571222,1956,0.7621,,,,,,,,kein Wahlvorschlag,0.7026,Bürgermeisterwahl,hauptwahl,346,454
09571222,1960,0.6976,,,,,,,,kein Wahlvorschlag,0.4674,Bürgermeisterwahl,hauptwahl,293,420
09571222,1960,0.7429,,,,,,,,kein Wahlvorschlag,0.5177,Bürgermeisterwahl,stichwahl,312,420
09571222,1966,0.8524,,,,,,,,kein Wahlvorschlag,0.565,Bürgermeisterwahl,hauptwahl,335,393
09571222,1972,0.7914,,,,,,,,kein Wahlvorschlag,0.9098,Bürgermeisterwahl,hauptwahl,330,417
09571222,1978,0.7694,,,,,,,,kein Wahlvorschlag,0.5787,Bürgermeisterwahl,hauptwahl,467,607
09571222,1984,0.7039,,,,,,,,Wählergruppe,0.875,Bürgermeisterwahl,hauptwahl,454,645
09571222,1990,0.8068,,,,,,,,Wählergruppe,0.6599,Bürgermeisterwahl,hauptwahl,547,678
09571222,1996,0.7514,,,,,,,,Wählergruppe,0.9332,Bürgermeisterwahl,hauptwahl,535,712
09571222,2002,0.6565,,,,,,,,Wählergruppe,0.9371,Bürgermeisterwahl,hauptwahl,493,751
09571222,2008,0.776,,,,,,,,Wählergruppe,0.7257,Bürgermeisterwahl,hauptwahl,582,750
09571222,2014,0.6256,,,,,,,,Wählergruppe,0.833,Bürgermeisterwahl,hauptwahl,483,772
09571222,2020,0.6532,,,,,,,,Wählergruppe Gailnau/Wählergruppe Wettringen,0.9546,Bürgermeisterwahl,hauptwahl,535,819
09571222,2026,0.6522,,,,,,,,Wählergruppe Gailnau/Wählergruppe Wettringen,0.9165,Bürgermeisterwahl,hauptwahl,512,785
09571223,1948,0.9353,,,,,,,,kein Wahlvorschlag,0.7125,Bürgermeisterwahl,hauptwahl,679,726
09571223,1952,0.8777,,,,,,,,Einigkeit,0.9381,Bürgermeisterwahl,hauptwahl,639,728
09571223,1956,0.8865,,,,,,,,Vereinigter Bürgerblock,0.9625,Bürgermeisterwahl,hauptwahl,578,652
09571223,1960,0.8442,,,,,,,,Vereinigter Bürgerblock,0.9884,Bürgermeisterwahl,hauptwahl,520,616
09571223,1966,0.8398,,,,,,,,Vereinigter Bürgerblock,0.9606,Bürgermeisterwahl,hauptwahl,540,643
09571223,1968,0.9094,,,,,,,,Vereinigter Bürgerblock,0.7898,Bürgermeisterwahl,hauptwahl,582,640
09571223,1970,0.8595,,,,,,,,Vereinigter Bürgerblock,0.7946,Bürgermeisterwahl,hauptwahl,569,662
09571223,1972,0.7968,,,,,,,,Vereinigter Bürgerblock,0.9839,Bürgermeisterwahl,hauptwahl,749,940
09571223,1978,0.7835,0.9518,,,,,,,CSU/Vereinigter Bürgerblock,0.9518,Bürgermeisterwahl,hauptwahl,760,970
09571223,1984,0.7437,0.9326,,,,,,,CSU/Vereinigter Bürgerblock,0.9326,Bürgermeisterwahl,hauptwahl,740,995
09571223,1989,0.7849,,,,,,,,Fortschrittlich Unabhängige Wählergemeinschaft,0.5116,Bürgermeisterwahl,hauptwahl,788,1004
09571223,1990,0.8466,,,,,,,,Fortschrittlich Unabhängige Wählergemeinschaft,0.6908,Bürgermeisterwahl,hauptwahl,850,1004
09571223,1996,0.8549,,,,,,,,Fortschrittlich Unabhängige Wählergemeinschaft,0.6126,Bürgermeisterwahl,hauptwahl,860,1006
09571223,2002,0.7161,,,,,,,,Fortschrittlich Unabhängige Wählergemeinschaft,0.8596,Bürgermeisterwahl,hauptwahl,724,1011
09571223,2008,0.7826,,,,,,,,Fortschrittlich Unabhängige Wählergemeinschaft,0.6066,Bürgermeisterwahl,hauptwahl,839,1072
09571223,2014,0.7614,,,,,,,,Bürgerliste,0.5493,Bürgermeisterwahl,hauptwahl,855,1123
09571223,2020,0.7094,,,,,,,,Bürgerliste,0.9115,Bürgermeisterwahl,hauptwahl,781,1101
09571223,2026,0.7767,,,,,,,,Bürgerliste,0.8711,Bürgermeisterwahl,hauptwahl,852,1097
09571224,1948,0.8731,,,,,,,,kein Wahlvorschlag,0.8824,Bürgermeisterwahl,hauptwahl,468,536
09571224,1952,0.9343,,,,,,,,Altbürger,0.5613,Bürgermeisterwahl,hauptwahl,540,578
09571224,1956,0.9326,,,,,,,,Freie Wählergruppe,0.5578,Bürgermeisterwahl,hauptwahl,595,638
09571224,1960,0.87,,,,,,,,Altbürger,0.9857,Bürgermeisterwahl,hauptwahl,562,646
09571224,1966,0.8431,,,,,,,,Altbürger/Neubürger,0.99,Bürgermeisterwahl,hauptwahl,602,714
09571224,1972,0.7752,,,,,,,,Freie Wählergruppe,0.9755,Bürgermeisterwahl,hauptwahl,993,1281
09571224,1975,0.8266,,,,,,,,Unabhängige Wähler,0.4266,Bürgermeisterwahl,hauptwahl,1077,1303
09571224,1975,0.8058,,,,,,,,Unabhängige Wähler,0.6095,Bürgermeisterwahl,stichwahl,1050,1303
09571224,1981,0.6244,,,,,,,,Unabhängige Wähler/Freie Wähler,0.9601,Bürgermeisterwahl,hauptwahl,906,1451
09571224,1987,0.6469,,,,,,,,Unabhängige Wähler/Freie Wählergruppe,0.9422,Bürgermeisterwahl,hauptwahl,984,1521
09571224,1993,0.5933,,,,,,,,Freie Wählergruppe,0.9314,Bürgermeisterwahl,hauptwahl,941,1586
09571224,1999,0.8333,,,,,,,,Fortschritt 2000,0.6091,Bürgermeisterwahl,hauptwahl,1325,1590
09571224,2005,0.7831,,,,,,,,FREIE WÄHLER,0.684,Bürgermeisterwahl,hauptwahl,1289,1646
09571224,2011,0.4835,,,,,,,,Wählergruppe,0.9791,Bürgermeisterwahl,hauptwahl,806,1667
09571224,2014,0.7555,0.6583,,,,,,,CSU,0.6583,Bürgermeisterwahl,hauptwahl,1276,1689
09571224,2020,0.5891,0.9603,,,,,,,CSU,0.9603,Bürgermeisterwahl,hauptwahl,1025,1740
09571224,2026,0.6481,0.8451,,,,,,,CSU,0.8451,Bürgermeisterwahl,hauptwahl,1072,1654
09571225,1948,0.8426,,,,,,,,kein Wahlvorschlag,0.6744,Bürgermeisterwahl,hauptwahl,182,216
09571225,1952,0.8311,,,,,,,,Wählergruppe,0.8696,Bürgermeisterwahl,hauptwahl,187,225
09571225,1956,0.8596,,,,,,,,kein Wahlvorschlag,0.9276,Bürgermeisterwahl,hauptwahl,153,178
09571225,1960,0.8662,,,,,,,,kein Wahlvorschlag,0.9141,Bürgermeisterwahl,hauptwahl,136,157
09571225,1966,0.8428,,,,,,,,kein Wahlvorschlag,0.6992,Bürgermeisterwahl,hauptwahl,134,159
09571225,1972,0.8722,,,,,,,,kein Wahlvorschlag,0.4456,Bürgermeisterwahl,hauptwahl,498,571
09571225,1972,0.7671,,,,,,,,kein Wahlvorschlag,0.6804,Bürgermeisterwahl,stichwahl,438,571
09571225,1978,0.7396,,,,,,,,FREIE WÄHLER,0.9362,Bürgermeisterwahl,hauptwahl,534,722
09571225,1984,0.7369,,,,,,,,FREIE WÄHLER,0.9678,Bürgermeisterwahl,hauptwahl,549,745
09571225,1990,0.8091,,,,,,,,kein Wahlvorschlag,0.7249,Bürgermeisterwahl,hauptwahl,602,744
09571225,1996,0.7832,,,,,,,,FREIE WÄHLER,0.9794,Bürgermeisterwahl,hauptwahl,578,738
09571225,2002,0.7631,,,,,,,,FREIE WÄHLER,0.8875,Bürgermeisterwahl,hauptwahl,596,781
09571225,2008,0.6879,,,,,,,,FREIE WÄHLER,0.8838,Bürgermeisterwahl,hauptwahl,573,833
09571225,2014,0.7006,,,,,,,,FREIE WÄHLER,0.8994,Bürgermeisterwahl,hauptwahl,592,845
09571225,2020,0.7535,,,,,,,,Freie Wählergemeinschaft Windelsbach,0.946,Bürgermeisterwahl,hauptwahl,651,864
09571225,2026,0.7856,,,,,,,,Freie Wählergemeinschaft Gemeinde Windelsbach,0.9595,Bürgermeisterwahl,hauptwahl,685,872
09571226,1948,0.8845,,,,,,,,Bürgerblock,0.4507,Bürgermeisterwahl,hauptwahl,1616,1827
09571226,1948,,,,,,,,,Bürgerblock,,Bürgermeisterwahl,stichwahl,,
09571226,1952,0.8851,,,,,,,,Windsbacher Block,0.7121,Bürgermeisterwahl,hauptwahl,1548,1749
09571226,1956,0.9132,,,,,,,,Windsbacher Block,0.6034,Bürgermeisterwahl,hauptwahl,1631,1786
09571226,1960,0.7983,,,,,,,,Windsbacher Block,0.9656,Bürgermeisterwahl,hauptwahl,1421,1780
09571226,1966,0.8936,0.5931,,,,,,,CSU/Freie Wählergemeinschaft,0.5931,Bürgermeisterwahl,hauptwahl,1680,1880
09571226,1972,0.7548,0.9742,,,,,,,CSU/Freie Wählergemeinschaft/Windsbacher Block,0.9742,Bürgermeisterwahl,hauptwahl,2216,2936
09571226,1978,0.8921,0.5585,,,,,,,CSU,0.5585,Bürgermeisterwahl,hauptwahl,3256,3650
09571226,1984,0.8201,0.906,,,,,,,CSU/Freie Wählergemeinschaft/Wählergemeinschaft,0.906,Bürgermeisterwahl,hauptwahl,3018,3680
09571226,1990,0.863,,0.4545,,,,,,SPD/Freie Wähler,0.4545,Bürgermeisterwahl,hauptwahl,3275,3795
09571226,1990,0.8759,,0.6043,,,,,,SPD/Freie Wähler,0.6043,Bürgermeisterwahl,stichwahl,3324,3795
09571226,1996,0.7541,,0.9162,,,,,,SPD/FW,0.9162,Bürgermeisterwahl,hauptwahl,3110,4124
09571226,2002,0.7058,,0.7207,,,,,,SPD/Unabhängige Wähler,0.7207,Bürgermeisterwahl,hauptwahl,3166,4486
09571226,2008,0.6691,,0.5719,,,,,,SPD/Unabhängige Wähler,0.5719,Bürgermeisterwahl,hauptwahl,3057,4569
09571226,2014,0.6729,,0.5461,,,,,,SPD/Unabhängige Wähler,0.5461,Bürgermeisterwahl,hauptwahl,3148,4678
09571226,2020,0.6112,,0.7879,,,,,,SPD/Unabhängige Wähler Windsbach,0.7879,Bürgermeisterwahl,hauptwahl,2905,4753
09571226,2026,0.6618,,0.8219,,,,,,SPD/Unabhängige Wähler Windsbach,0.8219,Bürgermeisterwahl,hauptwahl,3152,4763
09571227,1948,0.8887,0.4922,,,,,,,CSU,0.4922,Bürgermeisterwahl,hauptwahl,415,467
09571227,1948,,,,,,,,,SPD,,Bürgermeisterwahl,stichwahl,,
09571227,1952,0.9316,,,,,,,,Freie Wählervereinigung,0.598,Bürgermeisterwahl,hauptwahl,395,424
09571227,1956,0.9073,0.6313,,,,,,,CSU,0.6313,Bürgermeisterwahl,hauptwahl,362,399
09571227,1960,0.9176,,,,,,,,kein Wahlvorschlag,0.585,Bürgermeisterwahl,hauptwahl,334,364
09571227,1966,0.9358,,,,,,,,Christliche Wählergruppe,0.506,Bürgermeisterwahl,hauptwahl,335,358
09571227,1972,0.8602,,,,,,,,Wählergruppe,0.9868,Bürgermeisterwahl,hauptwahl,689,801
09571227,1978,0.8373,,,,,,,,Wählergruppe,0.9264,Bürgermeisterwahl,hauptwahl,767,916
09571227,1984,0.8825,,,,,,,,Wählergruppe,0.9392,Bürgermeisterwahl,hauptwahl,841,953
09571227,1990,0.887,,,,,,,,Wählergruppe,0.7193,Bürgermeisterwahl,hauptwahl,848,956
09571227,1996,0.8301,,,,,,,,Wählergruppe,0.9781,Bürgermeisterwahl,hauptwahl,811,977
09571227,2002,0.7469,,,,,,,,Wählergruppe,0.9369,Bürgermeisterwahl,hauptwahl,788,1055
09571227,2008,0.7935,,,,,,,,Wählergruppen versch. Gemeinden,0.9043,Bürgermeisterwahl,hauptwahl,807,1017
09571227,2014,0.8751,,,,,,,,Wählergruppe,0.5198,Bürgermeisterwahl,hauptwahl,904,1033
09571227,2020,0.7483,,,,,,,,Wittelshofen und Wählergruppe Illenschwang,0.8968,Bürgermeisterwahl,hauptwahl,779,1041
09571227,2026,0.771,,,,,,,,"Wählergruppe """"Wittelshofen""""",0.8025,Bürgermeisterwahl,hauptwahl,771,1000
09571228,1948,0.7855,,,,,,,,kein Wahlvorschlag,0.9482,Bürgermeisterwahl,hauptwahl,326,415
09571228,1952,0.8194,,,,,,,,kein Wahlvorschlag,0.6222,Bürgermeisterwahl,hauptwahl,354,432
09571228,1956,0.8203,,,,,,,,kein Wahlvorschlag,0.9321,Bürgermeisterwahl,hauptwahl,283,345
09571228,1960,0.7665,,,,,,,,kein Wahlvorschlag,0.9488,Bürgermeisterwahl,hauptwahl,256,334
09571228,1966,0.828,,,,,,,,kein Wahlvorschlag,0.9124,Bürgermeisterwahl,hauptwahl,284,343
09571228,1971,0.8008,,,,,,,,Freie Wählergemeinschaft,0.9681,Bürgermeisterwahl,hauptwahl,571,713
09571228,1978,0.8212,,,,,,,,Freie Wählergemeinschaft,0.9638,Bürgermeisterwahl,hauptwahl,620,755
09571228,1984,0.7897,,,,,,,,Freie Wählergemeinschaft,0.958,Bürgermeisterwahl,hauptwahl,676,856
09571228,1990,0.7393,,,,,,,,Freie Wählergemeinschaft,0.7923,Bürgermeisterwahl,hauptwahl,706,955
09571228,1996,0.6454,,,,,,,,Freie Wählergemeinschaft,0.916,Bürgermeisterwahl,hauptwahl,717,1111
09571228,2002,0.7206,,,,,,,,Allgemeine unabhängige Bürger,0.6148,Bürgermeisterwahl,hauptwahl,877,1217
09571228,2008,0.5971,,,,,,,,Freie Wählergemeinschaft,0.9576,Bürgermeisterwahl,hauptwahl,772,1293
09571228,2014,0.5244,,,,,,,,Freie Wählergemeinschaft,0.9087,Bürgermeisterwahl,hauptwahl,709,1352
09571228,2020,0.5392,,,,,,,,Freie Wählergemeinschaft Wörnitz,0.9015,Bürgermeisterwahl,hauptwahl,770,1428
09571228,2026,0.5962,,,,,,,,Freie Wählergemeinschaft Wörnitz,0.9261,Bürgermeisterwahl,hauptwahl,880,1476
09571229,1948,0.9395,,,,,,,,Parteilos,0.4988,Bürgermeisterwahl,hauptwahl,870,926
09571229,1948,,,,,,,,,Parteilos,,Bürgermeisterwahl,stichwahl,,
09571229,1952,0.9587,,,,,,,,Wolframs-Eschenbacher Block,0.7525,Bürgermeisterwahl,hauptwahl,929,969
09571229,1956,0.9789,,,,,,,,Wolframs-Eschenbacher Block,0.5224,Bürgermeisterwahl,hauptwahl,926,946
09571229,1960,0.9403,,,,,,,,Wolframs-Eschenbacher Block,0.9219,Bürgermeisterwahl,hauptwahl,929,988
09571229,1966,0.9602,0.5447,,,,,,,CSU,0.5447,Bürgermeisterwahl,hauptwahl,964,1004
09571229,1972,0.947,0.681,,,,,,,CSU,0.681,Bürgermeisterwahl,hauptwahl,1161,1226
09571229,1978,0.9542,0.4228,,,,,,,CSU,0.4228,Bürgermeisterwahl,hauptwahl,1395,1462
09571229,1978,0.9733,,,,,,,,Christliche Wählervereinigung,0.512,Bürgermeisterwahl,stichwahl,1423,1462
09571229,1984,0.954,0.5664,,,,,,,CSU,0.5664,Bürgermeisterwahl,hauptwahl,1453,1523
09571229,1990,0.9075,0.9436,,,,,,,CSU/Freie Wähler,0.9436,Bürgermeisterwahl,hauptwahl,1462,1611
09571229,1996,0.7932,0.9325,,,,,,,CSU/Freie Wähler,0.9325,Bürgermeisterwahl,hauptwahl,1519,1915
09571229,2002,0.7969,0.5728,,,,,,,CSU/FW,0.5728,Bürgermeisterwahl,hauptwahl,1668,2093
09571229,2008,0.7749,0.5821,,,,,,,CSU/Freie Wähler,0.5821,Bürgermeisterwahl,hauptwahl,1673,2159
09571229,2014,0.6309,0.8822,,,,,,,CSU/Unabhänige Bürger,0.8822,Bürgermeisterwahl,hauptwahl,1463,2319
09571229,2020,0.6851,0.671,,,,,,,CSU/Unabhängige Bürger Wolframs-Eschenbach,0.671,Bürgermeisterwahl,hauptwahl,1695,2474
09571229,2026,0.7396,0.66,,,,,,,CSU/Unabhängige Bürger Wolframs-Eschenbach,0.66,Bürgermeisterwahl,hauptwahl,1849,2500
09572111,1948,0.9377,,,,,,,,Parteilos,0.3523,Bürgermeisterwahl,hauptwahl,843,899
09572111,1948,,,,,,,,,Parteilos,,Bürgermeisterwahl,stichwahl,,
09572111,1952,0.944,,0.7365,,,,,,SPD,0.7365,Bürgermeisterwahl,hauptwahl,894,947
09572111,1956,0.8971,,0.984,,,,,,SPD,0.984,Bürgermeisterwahl,hauptwahl,854,952
09572111,1960,0.9462,,0.7234,,,,,,SPD,0.7234,Bürgermeisterwahl,hauptwahl,985,1041
09572111,1966,0.926,,0.9245,,,,,,SPD,0.9245,Bürgermeisterwahl,hauptwahl,1089,1176
09572111,1972,0.9455,,0.6158,,,,,,SPD/Überparteilicher Wählerblock,0.6158,Bürgermeisterwahl,hauptwahl,2344,2479
09572111,1978,0.9296,0.5007,,,,,,,CSU/Bürgerblock,0.5007,Bürgermeisterwahl,hauptwahl,2878,3096
09572111,1979,0.9513,0.6861,,,,,,,CSU/Bürgerblock,0.6861,Bürgermeisterwahl,hauptwahl,3165,3327
09572111,1985,0.8328,0.6913,,,,,,,CSU/Bürgerblock,0.6913,Bürgermeisterwahl,hauptwahl,3367,4043
09572111,1990,0.8586,0.6282,,,,,,,CSU/Bürgerblock,0.6282,Bürgermeisterwahl,hauptwahl,3723,4336
09572111,1996,0.8299,0.4146,,,,,,,CSU/Bürgerblock/Junge Bürger,0.4146,Bürgermeisterwahl,hauptwahl,4036,4863
09572111,1996,0.7795,0.516,,,,,,,CSU/Bürgerblock/Junge Bürger,0.516,Bürgermeisterwahl,stichwahl,3787,4858
09572111,2002,0.7423,0.5875,,,,,,,CSU/Bürgerblock/Junge Bürger,0.5875,Bürgermeisterwahl,hauptwahl,3906,5262
09572111,2008,0.7362,,,,,,,,FW,0.3755,Bürgermeisterwahl,hauptwahl,4150,5637
09572111,2008,0.6724,,,,,,,,FW,0.5352,Bürgermeisterwahl,stichwahl,3780,5622
09572111,2014,0.6206,,,,,,,,FW,0.9133,Bürgermeisterwahl,hauptwahl,3695,5954
09572111,2020,0.6849,,,,,,,,Freie Wähler Adelsdorf,0.5908,Bürgermeisterwahl,hauptwahl,4653,6794
09572111,2026,0.7111,0.4952,,,,,,,CSU,0.4952,Bürgermeisterwahl,hauptwahl,4989,7016
09572111,2026,0.6289,0.7105,,,,,,,CSU,0.7105,Bürgermeisterwahl,stichwahl,4407,7008
09572114,1948,0.9047,,,,,,,,kein Wahlvorschlag,0.7494,Bürgermeisterwahl,hauptwahl,446,493
09572114,1952,0.8586,,,,,,,,Vereinigter Bürgerblock,0.9536,Bürgermeisterwahl,hauptwahl,407,474
09572114,1956,1,,,,,,,,Block der Werktätigen,0.458,Bürgermeisterwahl,hauptwahl,423,423
09572114,1960,0.8901,,,,,,,,Block der Werktätigen,0.955,Bürgermeisterwahl,hauptwahl,405,455
09572114,1966,0.8998,,,,,,,,Block der Werktätigen,0.846,Bürgermeisterwahl,hauptwahl,404,449
09572114,1972,0.7674,,,,,,,,Wählergemeinschaft,0.9673,Bürgermeisterwahl,hauptwahl,696,907
09572114,1978,0.9189,,,,,,,,Überparteilicher Wählerblock,0.574,Bürgermeisterwahl,hauptwahl,1133,1233
09572114,1984,0.8058,,,,,,,,ÜWB,0.6404,Bürgermeisterwahl,hauptwahl,1162,1442
09572114,1990,0.791,,,,,,,,ÜWB,0.6204,Bürgermeisterwahl,hauptwahl,1260,1593
09572114,1996,0.7485,,,,,,,,Überparteilicher Wählerblock,0.5726,Bürgermeisterwahl,hauptwahl,1366,1825
09572114,2002,0.6755,,,,,,,,Überparteilicher Wählerblock,0.8992,Bürgermeisterwahl,hauptwahl,1422,2105
09572114,2008,0.7181,,,,,,,,Überparteilicher Wählerblock,0.547,Bürgermeisterwahl,hauptwahl,1638,2281
09572114,2014,0.6667,,,,,,,,Überparteilicher Wählerblock,0.576,Bürgermeisterwahl,hauptwahl,1560,2340
09572114,2020,0.6631,,,,,,,,Überparteilicher Wählerblock Aurachtal,0.8256,Bürgermeisterwahl,hauptwahl,1598,2410
09572114,2026,0.7109,,,,,,,,Bürgergemeinschaft Aurachtal e.V.,0.6241,Bürgermeisterwahl,hauptwahl,1768,2487
09572115,1948,0.8903,,0.5021,,,,,,SPD,0.5021,Bürgermeisterwahl,hauptwahl,1379,1549
09572115,1952,0.847,,,,,,,,Bauern- und Bürgerblock,0.9539,Bürgermeisterwahl,hauptwahl,1456,1719
09572115,1956,0.799,,,,,,,,Bauern- und Bürgerblock,0.9476,Bürgermeisterwahl,hauptwahl,1475,1846
09572115,1960,0.7909,,,,,,,,Bauern- und Bürgerblock,0.9675,Bürgermeisterwahl,hauptwahl,1547,1956
09572115,1966,0.7897,,,,,,,,Bauern- und Bürgerblock,0.66,Bürgermeisterwahl,hauptwahl,1573,1992
09572115,1971,0.8748,0.458,,,,,,,CSU,0.458,Bürgermeisterwahl,hauptwahl,2306,2636
09572115,1971,0.8429,0.6192,,,,,,,CSU,0.6192,Bürgermeisterwahl,stichwahl,2222,2636
09572115,1978,0.8322,0.6634,,,,,,,CSU,0.6634,Bürgermeisterwahl,hauptwahl,3279,3940
09572115,1984,0.7585,0.7237,,,,,,,CSU,0.7237,Bürgermeisterwahl,hauptwahl,3445,4542
09572115,1990,0.7725,0.6713,,,,,,,CSU,0.6713,Bürgermeisterwahl,hauptwahl,3579,4633
09572115,1996,0.7051,0.5347,,,,,,,CSU,0.5347,Bürgermeisterwahl,hauptwahl,3359,4764
09572115,2000,0.6814,,0.4456,,,,,,SPD/Ökologische Wählergemeinschaft,0.4456,Bürgermeisterwahl,hauptwahl,3373,4950
09572115,2000,0.6695,,,,,,,,Andreas Galster,0.5437,Bürgermeisterwahl,stichwahl,3312,4947
09572115,2006,0.5635,0.6733,,,,,,,CSU,0.6733,Bürgermeisterwahl,hauptwahl,3114,5526
09572115,2012,0.5156,0.5855,,,,,,,CSU,0.5855,Bürgermeisterwahl,hauptwahl,2994,5807
09572115,2022,0.5939,,0.519,,,,,,SPD,0.519,Bürgermeisterwahl,hauptwahl,3727,6275
09572115,2026,0.6907,0.4732,,,,,,,CSU,0.4732,Bürgermeisterwahl,hauptwahl,4323,6259
09572115,2026,0.6377,0.5338,,,,,,,CSU,0.5338,Bürgermeisterwahl,stichwahl,3979,6240
09572119,1948,0.9289,,,,,,,,Wählergruppe,0.8769,Bürgermeisterwahl,hauptwahl,418,450
09572119,1952,0.9279,,,,,,,,Überparteilicher Wahlblock,0.9658,Bürgermeisterwahl,hauptwahl,837,902
09572119,1956,0.905,,,,,,,,Überparteilicher Wahlblock,0.9707,Bürgermeisterwahl,hauptwahl,1486,1642
09572119,1960,0.8676,,,,,,,,Überparteilicher Wahlblock,0.9438,Bürgermeisterwahl,hauptwahl,1684,1941
09572119,1966,0.788,,,,,,,,GDP/Überpart. Wahlblock,0.9784,Bürgermeisterwahl,hauptwahl,1721,2184
09572119,1972,0.8082,,,,,,,,Überparteilicher Wahlblock,0.7275,Bürgermeisterwahl,hauptwahl,2048,2534
09572119,1978,0.8154,,,,,,,,Überparteilicher Wahlblock,0.9598,Bürgermeisterwahl,hauptwahl,2389,2930
09572119,1984,0.7665,,,,,,,,Überparteilicher Wahlblock/Freie Wähler,0.9218,Bürgermeisterwahl,hauptwahl,2354,3071
09572119,1985,0.7291,0.7847,,,,,,,CSU,0.7847,Bürgermeisterwahl,hauptwahl,2255,3093
09572119,1990,0.7965,0.9029,,,,,,,CSU,0.9029,Bürgermeisterwahl,hauptwahl,2560,3214
09572119,1995,0.7598,,0.278,,,,,,SPD,0.278,Bürgermeisterwahl,hauptwahl,2534,3335
09572119,1995,0.6099,,0.5513,,,,,,SPD,0.5513,Bürgermeisterwahl,stichwahl,2034,3335
09572119,2002,0.6875,,0.4612,,,,,,SPD,0.4612,Bürgermeisterwahl,hauptwahl,2457,3574
09572119,2002,0.6321,,0.5776,,,,,,SPD,0.5776,Bürgermeisterwahl,stichwahl,2258,3572
09572119,2008,0.6716,0.4309,,,,,,,CSU,0.4309,Bürgermeisterwahl,hauptwahl,2358,3511
09572119,2008,0.5764,0.5615,,,,,,,CSU,0.5615,Bürgermeisterwahl,stichwahl,2019,3503
09572119,2014,0.6821,,,,,,,,FREIE WÄHLER,0.2788,Bürgermeisterwahl,hauptwahl,2452,3595
09572119,2014,0.6041,0.6001,,,,,,,CSU,0.6001,Bürgermeisterwahl,stichwahl,2162,3579
09572119,2020,0.6969,0.6933,,,,,,,CSU,0.6933,Bürgermeisterwahl,hauptwahl,2524,3622
09572119,2026,0.7344,0.8606,,,,,,,CSU,0.8606,Bürgermeisterwahl,hauptwahl,2583,3517
09572120,1948,0.9233,,0.6504,,,,,,SPD,0.6504,Bürgermeisterwahl,hauptwahl,409,443
